periodico_id,titulo_principal,titulo_abreviado,titulo_norm,issn_impresso,issn_eletronico,issn_l,issn_impresso_norm,issn_eletronico_norm,issn_l_norm,publisher_nome,publisher_norm,pais,area_tematica,plataforma_editorial,url_principal_atual,dominio_url_principal,fonte_url_principal,ativo_editorial_recente,ano_ultimo_registro_editorial,tem_doaj,tem_latindex,tem_titledb,observacao_match
PER_A9A89F2038E0AAC3,Fragmentum,,fragmentum,1519-9894,2179-2194,,1519-9894,2179-2194,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=2001-2020
PER_FDE9A3D797702192,Revista de Enfermagem da UFSM,,revista de enfermagem da ufsm,,2179-7692,,,2179-7692,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2011-2020
PER_42861DEB907DEBBE,Revista Eletrônica do Curso de Direito da UFSM,,revista eletronica do curso de direito da ufsm,,1981-3694,,,1981-3694,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=15; anos=2006-2020
PER_6074D9AE8A6A8372,Revista Monografias Ambientais,,revista monografias ambientais,,2236-1308,,,2236-1308,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2010-2020
PER_BEA129CBBF5BF344,Revista InterAção,,revista interacao,2178-1842,2357-7975,,2178-1842,2357-7975,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2010-2020
PER_73623A7B936FC901,Revista de Gestão e Avaliação Educacional,,revista de gestao e avaliacao educacional,2176-2171,2318-1338,,2176-2171,2318-1338,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=9; anos=2009-2020
PER_044D67FD022B52A5,Revista Direitos Emergentes na Sociedade Global,,revista direitos emergentes na sociedade global,,2316-3054,,,2316-3054,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=6; anos=2012-2017
PER_16AF5088DA89DBF9,Ciência Florestal,,ciencia florestal,0103-9954,1980-5098,,0103-9954,1980-5098,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=30; anos=1991-2020
PER_6E3DF72C443201B2,"Revista Eletrônica em Gestão, Educação e Tecnologia Ambiental",,"revista eletronica em gestao, educacao e tecnologia ambiental",,2236-1170,,,2236-1170,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2010-2020
PER_65B721E101676CDB,Revista Educação Especial,,revista educacao especial,1808-270X,1984-686X,,1808-270X,1984-686X,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=21; anos=2000-2020
PER_7200198AC44B57C3,Revista Digital do LAV,,revista digital do lav,,1983-7348,,,1983-7348,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2008-2020
PER_EAD2A6CBECEC4DF0,Revista Ecologia e Nutrição Florestal - ENFLO,,revista ecologia e nutricao florestal - enflo,,2316-980X,,,2316-980X,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=8; anos=2013-2020
PER_5FFC9132B63EECC8,Geografia Ensino & Pesquisa,,geografia ensino & pesquisa,0103-1538,2236-4994,,0103-1538,2236-4994,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=1987-2020
PER_8C051103D4285371,Animus: Revista Interamericana de Comunicação Midiática,,animus: revista interamericana de comunicacao midiatica,1677-907X,2175-4977,,1677-907X,2175-4977,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=2002-2020
PER_0D7F5FB6063C8AA7,Cadernos de Comunicação,,cadernos de comunicacao,1677-9061,2316-882X,,1677-9061,2316-882X,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=18; anos=1996-2020
PER_A5E5C929BC1C338F,Revista de Gestão e Organizações Cooperativas,,revista de gestao e organizacoes cooperativas,2446-7103,2359-0432,,2446-7103,2359-0432,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=7; anos=2014-2020
PER_F3738D08D66A3877,Ciência e Natura,,ciencia e natura,0100-8307,2179-460X,,0100-8307,2179-460X,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=42; anos=1979-2020
PER_398AEC18F7E5927F,ECONOMIA E DESENVOLVIMENTO,,economia e desenvolvimento,1414-6509,2595-833X,,1414-6509,2595-833X,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=22; anos=1999-2020
PER_E6B0AE6F818C4F1C,Literatura e Autoritarismo,,literatura e autoritarismo,,1679-849X,,,1679-849X,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=8; anos=2013-2020
PER_65CDD216FB1A8AE8,Extensão Rural,,extensao rural,1415-7802,2318-1796,,1415-7802,2318-1796,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=28; anos=1993-2020
PER_96B2C264A7A18BB9,Letras,,letras,1519-3985,2176-1485,,1519-3985,2176-1485,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=30; anos=1991-2020
PER_747B4EB6B4582A0A,Revista Sociais e Humanas,,revista sociais e humanas,0103-0620,2317-1758,,0103-0620,2317-1758,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=23; anos=1998-2020
PER_3957E95D7C9FF13A,Revista de Administração da UFSM,,revista de administracao da ufsm,,1983-4659,,,1983-4659,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=13; anos=2008-2020
PER_6A49857A265F92EE,Revista Eletrônica de Contabilidade,,revista eletronica de contabilidade,,1981-0946,,,1981-0946,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=6; anos=2004-2012
PER_1FA7AF848E9A75AD,Notas de Pesquisa,,notas de pesquisa,,2238-2615,,,2238-2615,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=1; anos=2011-2011
PER_D03D7E2B1E25F1BA,Revista Kinesis,,revista kinesis,0102-8308,2316-5464,,0102-8308,2316-5464,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=29; anos=1984-2020
PER_15C35E0EED2C32AE,Revista Saúde,,revista saude,0103-4499,2236-5834,,0103-4499,2236-5834,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=17; anos=2004-2020
PER_B3A8E7F853858AA3,Século XXI: Revista de Ciências Sociais,,seculo xxi: revista de ciencias sociais,2179-8095,2236-6725,,2179-8095,2236-6725,,Universidade Federal de Santa Maria,universidade federal de santa maria,Brasil,,OJS3,https://periodicos.ufsm.br/,periodicos.ufsm.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2011-2020
PER_F4074E67E1D02455,Contemporânea - Revista de Sociologia da UFSCAR,,contemporanea - revista de sociologia da ufscar,2236-532X,2316-1329,,2236-532X,2316-1329,,Universidade Federal de São Carlos,universidade federal de sao carlos,Brasil,,OJS3,https://www.contemporanea.ufscar.br/,www.contemporanea.ufscar.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2011-2021
PER_85CE9C3E21BEE69D,Artcultura,,artcultura,1516-8603,2178-3845,,1516-8603,2178-3845,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2004-2019
PER_C9A93EE2812602D9,Bioscience Journal,,bioscience journal,1516-3725,1981-3163,,1516-3725,1981-3163,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=20; anos=2001-2020
PER_5A0E8C9BDC92DF29,Caminhos de Geografia,,caminhos de geografia,,1678-6343,,,1678-6343,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=21; anos=2000-2020
PER_CE5FEE1AA063394F,Campo-Território: Revista de Geografia Agrária,,campo-territorio: revista de geografia agraria,,1809-6271,,,1809-6271,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=17; anos=2006-2022
PER_CBF87E0783FBD41D,Cadernos de História da Educação,,cadernos de historia da educacao,1807-3859,1982-7806,,1807-3859,1982-7806,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=2002-2020
PER_FDDE56A8685551AD,Diversa Prática,,diversa pratica,2317-076X,2317-0751,,2317-076X,2317-0751,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=7; anos=2012-2018
PER_EE650462186FB3DE,Domínios de Linguagem,,dominios de linguagem,,1980-5799,,,1980-5799,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=14; anos=2007-2020
PER_C800736C5D352D15,Ensino em Re-Vista,,ensino em re-vista,0104-3757,1983-1730,,0104-3757,1983-1730,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=27; anos=1992-2020
PER_B33A87F57574A3E8,Revista História & Perspectivas,,revista historia & perspectivas,0103-409X,2176-4352,,0103-409X,2176-4352,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=1991-2020
PER_8FEB8FC393D6F902,Horizonte Científico,,horizonte cientifico,,1808-3064,,,1808-3064,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2007-2017
PER_501EF718432DD882,Hygeia,,hygeia,,1980-1726,,,1980-1726,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2005-2020
PER_06D2632FA1EC4012,International Journal of Biosafety and Biosecurity,,international journal of biosafety and biosecurity,,2179-5096,,,2179-5096,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=2; anos=2010-2011
PER_AB6AF63A9F5500DD,Olhares & Trilhas,,olhares & trilhas,1518-2851,1983-3857,,1518-2851,1983-3857,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=21; anos=2000-2020
PER_EB147CF5C3C0DE68,ouvirOUver,,ouvirouver,1809-290X,1983-1005,,1809-290X,1983-1005,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2005-2020
PER_52640F570540DCC2,Revista de Educação Popular,,revista de educacao popular,1678-5622,1982-7660,,1678-5622,1982-7660,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=2002-2020
PER_2CCE198C0E4248B4,Em Extensão,,em extensao,1518-6369,1982-7687,,1518-6369,1982-7687,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=1999-2020
PER_B55DF89834D492FE,Revista Economia Ensaios,,revista economia ensaios,0102-2482,1983-1994,,0102-2482,1983-1994,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=21; anos=2000-2020
PER_5869502EB5F87F7D,Revista da Faculdade de Direito,,revista da faculdade de direito,2177-4919,2178-0498,,2177-4919,2178-0498,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=15; anos=2006-2020
PER_B0C4705C795B1B4D,Revista Sociedade & Natureza,,revista sociedade & natureza,0103-1570,1982-4513,,0103-1570,1982-4513,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=21; anos=1999-2020
PER_810DCAE1B34C0B63,Veterinária Notícias,,veterinaria noticias,0104-3463,1983-0777,,0104-3463,1983-0777,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=1995-2020
PER_8691B2497DDEEABF,Educação e Filosofia,,educacao e filosofia,0102-6801,1982-596X,,0102-6801,1982-596X,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,http://www.seer.ufu.br/,www.seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=37; anos=1986-2022
PER_D9BF0915499E2A25,Fenix: Revista de História e Estudos Culturais,,fenix: revista de historia e estudos culturais,,1807-6971,,,1807-6971,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,https://www.revistafenix.pro.br/,www.revistafenix.pro.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=19; anos=2004-2022
PER_3B04DB15B08958B2,Revista Educação e Políticas em Debate,,revista educacao e politicas em debate,,2238-8346,,,2238-8346,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,https://seer.ufu.br/,seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=10; anos=2012-2021
PER_94FFE791204EEF79,Revista Crítica e Sociedade,,revista critica e sociedade,,2237-0579,,,2237-0579,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,https://seer.ufu.br/,seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=11; anos=2011-2021
PER_C770D7E2B0A9E617,Cadernos de Pesquisa do CDHIS,,cadernos de pesquisa do cdhis,1518-7640,1981-3090,,1518-7640,1981-3090,,Universidade Federal de Uberlândia,universidade federal de uberlandia,Brasil,,OJS3,https://seer.ufu.br/,seer.ufu.br,titledb,,,False,False,True,gerado a partir do titledb; entradas=16; anos=2006-2021
