url_check_id,periodico_id,source_system,url_original,url_original_domain,check_date,http_status,redirect_count,final_url,final_domain,domain_changed,https_valid,timeout,ojs_detected,ojs_version_hint,is_accessible,problem_type,notes,created_at
URL_53171B42F972CA6E,PER_33903DBB802C3C3E,periodicos,https://internext.espm.br/,internext.espm.br,,200,2,https://internext.espm.br/internext,internext.espm.br,False,True,False,True,3.3.0,True,redirect,,
URL_C99F4AF2F58A9664,PER_5AF9CB7F06C8764F,periodicos,http://revistacmc.espm.br/,revistacmc.espm.br,,200,2,https://revistacmc.espm.br/revistacmc,revistacmc.espm.br,False,True,False,True,3.3.0,True,redirect,,
URL_036C530C5035B404,PER_1E3A686081F974DA,periodicos,http://sustenere.co/,sustenere.co,,200,0,http://sustenere.co/,sustenere.co,False,,False,False,,True,ok,,
URL_114183839F8716A3,PER_5C6C78093976CD04,periodicos,http://sustenere.co/,sustenere.co,,200,0,http://sustenere.co/,sustenere.co,False,,False,False,,True,ok,,
URL_31DAD876448D3560,PER_7C0FBD1FF2EDD550,periodicos,http://sustenere.co/,sustenere.co,,200,0,http://sustenere.co/,sustenere.co,False,,False,False,,True,ok,,
URL_2A5A2254F90AC52E,PER_3C88808997DB3CAA,periodicos,http://sustenere.co/,sustenere.co,,200,0,http://sustenere.co/,sustenere.co,False,,False,False,,True,ok,,
URL_7CB70945D2EDD778,PER_65C9BF4AA06E1450,periodicos,http://sustenere.co/,sustenere.co,,200,0,http://sustenere.co/,sustenere.co,False,,False,False,,True,ok,,
URL_5981B7ABCEFA1B36,PER_C96C488218C0B49F,periodicos,https://www.fara.edu.br/sipe/,www.fara.edu.br,,200,1,https://www.fara.edu.br/sipe/index.php/index/install,www.fara.edu.br,False,True,False,True,provavel-ojs3,True,redirect,,
URL_576E8D63A7802D91,PER_165E5B6C7DFB8416,periodicos,http://revista.batistapioneira.edu.br/,revista.batistapioneira.edu.br,,200,2,https://revista.batistapioneira.edu.br/index.php/rbp,revista.batistapioneira.edu.br,False,True,False,True,3.3.0,True,redirect,,
URL_AD3015EA1BB00BF9,PER_2DB919BF1D753B44,periodicos,http://www.cc.faccamp.br/ojs-2.4.8-2/,www.cc.faccamp.br,,200,0,http://www.cc.faccamp.br/ojs-2.4.8-2/,www.cc.faccamp.br,False,,False,True,2.4.8,True,ok,,
URL_5C2E986CC8474283,PER_DDE466775CC7829D,periodicos,http://www.cc.faccamp.br/ojs-2.4.8-2/,www.cc.faccamp.br,,200,0,http://www.cc.faccamp.br/ojs-2.4.8-2/,www.cc.faccamp.br,False,,False,True,2.4.8,True,ok,,
URL_B6426B1C8BAD40D7,PER_3323A134C26C5940,periodicos,http://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,,200,1,https://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,False,True,False,True,2.4.8,True,redirect,,
URL_4E057B990770B448,PER_825DEF7FB73490E0,periodicos,http://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,,200,1,https://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,False,True,False,True,2.4.8,True,redirect,,
URL_5E15C54D97FFBD57,PER_0186BBD22215A5C3,periodicos,http://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,,200,1,https://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,False,True,False,True,2.4.8,True,redirect,,
URL_B1A3CED76E00E3C8,PER_F0A28037BFB735E6,periodicos,http://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,,200,1,https://www.periodicosibepes.org.br/,www.periodicosibepes.org.br,False,True,False,True,2.4.8,True,redirect,,
URL_593ED88CD95C5B4A,PER_0A3C8C3A0B5E9354,periodicos,http://www.cnecrj.com.br/ojs/,www.cnecrj.com.br,,200,1,https://regrasabnt.com.br,regrasabnt.com.br,True,True,False,False,,True,redirect_domain_changed,,
URL_E7784EADE118944E,PER_961F566A89B1D81C,periodicos,http://www.faceca.br/revista/,www.faceca.br,,,0,,,,,False,,,False,connection_error,"HTTPConnectionPool(host='www.faceca.br', port=80): Max retries exceeded with url: /revista/ (Caused by NameResolutionError(""HTTPConnection(host='www.faceca.br', port=80): Failed to resolve 'www.faceca.br' ([Errno 8] nodename nor servname provided, or not known)""))",
URL_40A2EF7BEC05E721,PER_CFE5A6AD227689EF,periodicos,https://www.revistafaag.com.br/revistas/,www.revistafaag.com.br,,522,0,https://www.revistafaag.com.br/revistas/,www.revistafaag.com.br,False,True,False,False,,False,server_error,,
URL_6A992A6FE5BBA0A8,PER_E8BE853A8CB2E654,periodicos,http://www.portaldeperiodicos.uned.edu.br/,www.portaldeperiodicos.uned.edu.br,,,0,,,,,True,,,False,timeout,"HTTPConnectionPool(host='www.portaldeperiodicos.uned.edu.br', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='www.portaldeperiodicos.uned.edu.br', port=80) at 0x106935490>, 'Connection to www.portaldeperiodicos.uned.edu.br timed out. (connect timeout=20)'))",
URL_78D3C3D452AFD6D5,PER_02BA45CC05C707E3,periodicos,http://www.portaldeperiodicos.uned.edu.br/,www.portaldeperiodicos.uned.edu.br,,,0,,,,,True,,,False,timeout,"HTTPConnectionPool(host='www.portaldeperiodicos.uned.edu.br', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='www.portaldeperiodicos.uned.edu.br', port=80) at 0x106a6c4c0>, 'Connection to www.portaldeperiodicos.uned.edu.br timed out. (connect timeout=20)'))",
URL_9D7EB36C583065E1,PER_6C0ED0DE44FAB64E,periodicos,http://revista.cers.com.br/ojs/,revista.cers.com.br,,,0,,,,,True,,,False,timeout,"HTTPConnectionPool(host='revista.cers.com.br', port=80): Max retries exceeded with url: /ojs/ (Caused by ConnectTimeoutError(<HTTPConnection(host='revista.cers.com.br', port=80) at 0x106adbfa0>, 'Connection to revista.cers.com.br timed out. (connect timeout=20)'))",
URL_B3606E8E3EACAE19,PER_2E9CED70C9CF0961,periodicos,http://seer.fafiman.br/,seer.fafiman.br,,500,0,http://seer.fafiman.br/,seer.fafiman.br,False,,False,False,,False,server_error,,
URL_5B10D0CE00C34645,PER_6F0C9AF6434A1085,periodicos,https://www.fatecpg.edu.br/revista/,www.fatecpg.edu.br,,200,1,https://www.fatecpg.edu.br/revista/index.php/ps,www.fatecpg.edu.br,False,True,False,True,3.2.0,True,redirect,,
URL_35C3157E13B385FC,PER_5E7648BE4D9C82F0,periodicos,https://revista.faculdadedinamica.com.br/,revista.faculdadedinamica.com.br,,,0,,,,False,False,,,False,ssl_error,"HTTPSConnectionPool(host='revista.faculdadedinamica.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))",
URL_6D4D5B99B00EC791,PER_2B1B41A0A070B4D9,periodicos,https://revista.faculdadedinamica.com.br/,revista.faculdadedinamica.com.br,,,0,,,,False,False,,,False,ssl_error,"HTTPSConnectionPool(host='revista.faculdadedinamica.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))",
URL_CA5A78C2A39EA7FE,PER_6B3724C427D2E5F5,periodicos,http://www4.unifsa.com.br/revista/,www4.unifsa.com.br,,200,0,http://www4.unifsa.com.br/revista/,www4.unifsa.com.br,False,,False,True,2.4.5,True,ok,,
URL_9DAD641E6C9C54A9,PER_2F3A6384B1A8EB13,periodicos,https://www.fazu.br/ojs/,www.fazu.br,,404,1,https://fazu.br/ojs/,fazu.br,True,True,False,False,,False,not_found,,
URL_5174BBD436856680,PER_1128FABB5DF68BC3,periodicos,https://www.fazu.br/ojs/,www.fazu.br,,404,1,https://fazu.br/ojs/,fazu.br,True,True,False,False,,False,not_found,,
URL_D1D2ECBF35693786,PER_1575D03BCA27A561,periodicos,http://est.tempsite.ws/periodicos/,est.tempsite.ws,,200,0,http://est.tempsite.ws/periodicos/,est.tempsite.ws,False,,False,True,2.4.8,True,ok,,
URL_B81BD4162F2BD23C,PER_861FF698FD31E4B8,periodicos,http://periodicos.est.edu.br/,periodicos.est.edu.br,,200,0,http://periodicos.est.edu.br/,periodicos.est.edu.br,False,,False,True,2.4.8,True,ok,,
URL_30E9728E76F44299,PER_6EE79D45A5A081F1,periodicos,http://est.tempsite.ws/periodicos/,est.tempsite.ws,,200,0,http://est.tempsite.ws/periodicos/,est.tempsite.ws,False,,False,True,2.4.8,True,ok,,
URL_12658D3AB30CD6E6,PER_21FA0DDA5A22B409,periodicos,http://periodicos.est.edu.br/,periodicos.est.edu.br,,200,0,http://periodicos.est.edu.br/,periodicos.est.edu.br,False,,False,True,2.4.8,True,ok,,
URL_DD897B540518EC3D,PER_FF944013A72AC3BA,periodicos,http://app.fiepr.org.br/revistacientifica/,app.fiepr.org.br,,200,3,https://app.fiepr.org.br/revistacientifica/index.php/conhecimentointerativo,app.fiepr.org.br,False,True,False,True,2.4.4,True,redirect,,
URL_94327C4C9BC29999,PER_3C782699F46A5A6A,periodicos,http://unifatea.com.br/seer3/,unifatea.com.br,,404,0,http://unifatea.com.br/seer3/,unifatea.com.br,False,,False,False,,False,not_found,,
URL_32CBA775BCA0586A,PER_91D3368F87F80A8C,periodicos,http://unifatea.com.br/seer3/,unifatea.com.br,,404,0,http://unifatea.com.br/seer3/,unifatea.com.br,False,,False,False,,False,not_found,,
URL_35E733C6C4B97E62,PER_54324C854E50E40B,periodicos,http://unifatea.com.br/seer3/,unifatea.com.br,,404,0,http://unifatea.com.br/seer3/,unifatea.com.br,False,,False,False,,False,not_found,,
URL_EB1FC59015E56B45,PER_CF55C5FACCC0DA9A,periodicos,http://unifatea.com.br/seer3/,unifatea.com.br,,404,0,http://unifatea.com.br/seer3/,unifatea.com.br,False,,False,False,,False,not_found,,
URL_5CABA2E9C349BED0,PER_24A181FA0CF83646,periodicos,http://unifatea.com.br/seer3/,unifatea.com.br,,404,0,http://unifatea.com.br/seer3/,unifatea.com.br,False,,False,False,,False,not_found,,
URL_4E1B4F163F2E672B,PER_0A722B30F2EC3D58,periodicos,http://revistaseletronicas.fmu.br/,revistaseletronicas.fmu.br,,200,1,https://revistaseletronicas.fmu.br/,revistaseletronicas.fmu.br,False,True,False,True,3.4.0,True,redirect,,
URL_357EB45B93054FE3,PER_D87DF3D211348934,periodicos,https://revista.forumseguranca.org.br/,revista.forumseguranca.org.br,,200,1,https://revista.forumseguranca.org.br/rbsp,revista.forumseguranca.org.br,False,True,False,True,3.3.0,True,redirect,,
URL_0B77DB330EC9DA54,PER_FE5CF9FEAE47B569,periodicos,http://www.bbronline.com.br/,www.bbronline.com.br,,200,2,https://www.bbronline.com.br/index.php/bbr,www.bbronline.com.br,False,True,False,True,3.3.0,True,redirect,,
URL_EEE131EB8E409616,PER_A93FBB0AECCD97EF,periodicos,http://publicacoes.fcc.org.br/ojs/,publicacoes.fcc.org.br,,200,2,https://publicacoes.fcc.org.br/,publicacoes.fcc.org.br,False,True,False,True,3.3.0,True,redirect,,
URL_9020A4C51A36DF30,PER_18A65F0AE3F30C7E,periodicos,https://revistas.fee.tche.br/,revistas.fee.tche.br,,,0,,,,,False,,,False,connection_error,"HTTPSConnectionPool(host='revistas.fee.tche.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='revistas.fee.tche.br', port=443): Failed to resolve 'revistas.fee.tche.br' ([Errno 8] nodename nor servname provided, or not known)""))",
URL_6561A2C13619A64E,PER_832E0DC75323D5D2,periodicos,https://revistas.fee.tche.br/,revistas.fee.tche.br,,,0,,,,,False,,,False,connection_error,"HTTPSConnectionPool(host='revistas.fee.tche.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='revistas.fee.tche.br', port=443): Failed to resolve 'revistas.fee.tche.br' ([Errno 8] nodename nor servname provided, or not known)""))",
URL_CC0F19FF46D449F8,PER_6728DEDE90B2F223,periodicos,http://www.nucleus.feituverava.com.br/,www.nucleus.feituverava.com.br,,200,1,https://www.nucleus.feituverava.com.br/,www.nucleus.feituverava.com.br,False,True,False,True,3.4.0,True,redirect,,
URL_ED20914218D473C1,PER_58C21DA460AD4011,periodicos,http://www.nucleus.feituverava.com.br/,www.nucleus.feituverava.com.br,,200,1,https://www.nucleus.feituverava.com.br/,www.nucleus.feituverava.com.br,False,True,False,True,3.4.0,True,redirect,,
URL_357114491C516D4A,PER_12D229EC7EB26B97,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_914F51B4FAF833A7,PER_688058C9E4EB85C9,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_5F2E4D22E872EC57,PER_65FD3BA31F89528B,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_7EC5610B56A7F6CF,PER_DCA65997B52D2C8F,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_8D59CC4A57F25A01,PER_9D7B7BB590172E7A,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_DD755B53ABF684A3,PER_E08DA7CFCE45A3EB,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_5AC01B99251027EA,PER_93BCA214A5A4BD51,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_B521F47EC63B0F8E,PER_BD89A7D23FE40B7D,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_CC69D087F3241B49,PER_0E24523A3B4A114A,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_C801EBA6A31A5E51,PER_9C83C498F6C5EB6A,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_C78280FFC94BB94D,PER_84CBC591CBA38DB0,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_D5F36AB0C38EFA89,PER_C93916E388A4DD20,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_4530B00EB12FC4E4,PER_F63779521A9DD0C0,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_BF70798BF807A09C,PER_8ECCDD4699BAC62F,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_A34429B204E09E77,PER_63F565E592BC2CE8,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_9EA7D3DDEE89384D,PER_93DFB482E1A79756,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_B34AE24EACEF8068,PER_6C57E4A78FDB73AE,periodicos,https://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_A118380C9AFD95F8,PER_E43CA16B53B4AF47,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_C6953976358DE055,PER_1AF412662299516E,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_A3E45B33AE76FDC8,PER_C26037098187566D,periodicos,http://bibliotecadigital.fgv.br/ojs/,bibliotecadigital.fgv.br,,200,3,https://periodicos.fgv.br/index,periodicos.fgv.br,True,True,False,True,3.3.0,True,redirect_domain_changed,,
URL_A585FAA13203823A,PER_DDA35604152D7465,periodicos,https://periodicos.fundaj.gov.br/,periodicos.fundaj.gov.br,,200,0,https://periodicos.fundaj.gov.br/,periodicos.fundaj.gov.br,False,True,False,True,3.3.0,True,ok,,
URL_5FF7B6D624EC8166,PER_91EE25742CBFFD25,periodicos,https://www.cadernos.prodisa.fiocruz.br/,www.cadernos.prodisa.fiocruz.br,,200,1,https://www.cadernos.prodisa.fiocruz.br/index.php/cadernos,www.cadernos.prodisa.fiocruz.br,False,True,False,True,3.4.0,True,redirect,,
URL_3D8179F7B21ED832,PER_DFB8D566B224D0F9,periodicos,https://raca.fiocruz.br/index.php/,raca.fiocruz.br,,200,1,https://raca.fiocruz.br/index.php/raca,raca.fiocruz.br,False,True,False,True,3.3.0,True,redirect,,
URL_6D6B828B889FEC3A,PER_F3DA86BA0B4E5BB6,periodicos,http://revista.ugb.edu.br/ojs302/,revista.ugb.edu.br,,404,1,https://revista.ugb.edu.br/ojs302/,revista.ugb.edu.br,False,True,False,False,,False,not_found,,
URL_D2E40869221B17C6,PER_06EA926F7F313458,periodicos,http://www.globalacademicnursing.com/,www.globalacademicnursing.com,,200,2,https://www.globalacademicnursing.com/index.php/globacadnurs,www.globalacademicnursing.com,False,True,False,True,3.3.0,True,redirect,,
URL_0E424EC7E6141CDC,PER_F9F5C864D32B19D4,periodicos,https://periodicos.set.edu.br/,periodicos.set.edu.br,,200,0,https://periodicos.set.edu.br/,periodicos.set.edu.br,False,True,False,True,3.3.0,True,ok,,
URL_28333CC1BBDF426C,PER_38B1795DCC7338A0,periodicos,https://periodicos.set.edu.br/,periodicos.set.edu.br,,200,0,https://periodicos.set.edu.br/,periodicos.set.edu.br,False,True,False,True,3.3.0,True,ok,,
URL_7112400AED24535B,PER_A7081E5961C96EAE,periodicos,https://periodicos.set.edu.br/,periodicos.set.edu.br,,200,0,https://periodicos.set.edu.br/,periodicos.set.edu.br,False,True,False,True,3.3.0,True,ok,,
URL_83F2EF3F9870E1B2,PER_129BE6E3205B4377,periodicos,https://periodicos.set.edu.br/,periodicos.set.edu.br,,200,0,https://periodicos.set.edu.br/,periodicos.set.edu.br,False,True,False,True,3.3.0,True,ok,,
URL_891FB0D85341A30A,PER_3A72D7B34A309B0D,periodicos,https://periodicos.saude.sp.gov.br/,periodicos.saude.sp.gov.br,,200,0,https://periodicos.saude.sp.gov.br/,periodicos.saude.sp.gov.br,False,True,False,True,3.3.0,True,ok,,
URL_2E0FA8CF10BB1C93,PER_CFDEC72C132329D7,periodicos,http://www.ibraspp.com.br/revista/,www.ibraspp.com.br,,200,3,https://revista.ibraspp.com.br/RBDPP,revista.ibraspp.com.br,True,True,False,True,3.4.0,True,redirect_domain_changed,,
URL_194DC3FECB061422,PER_EA45FF25A6BD79C9,periodicos,http://revista.ibict.br/,revista.ibict.br,,200,1,https://revista.ibict.br/,revista.ibict.br,False,True,False,True,3.4.0,True,redirect,,
URL_BB4C5B8F2E0F8F79,PER_0157B78CB7664049,periodicos,http://revista.ibict.br/,revista.ibict.br,,200,1,https://revista.ibict.br/,revista.ibict.br,False,True,False,True,3.4.0,True,redirect,,
URL_A489F42EE7618A5A,PER_4C69A44E74013881,periodicos,http://revista.ibict.br/,revista.ibict.br,,200,1,https://revista.ibict.br/,revista.ibict.br,False,True,False,True,3.4.0,True,redirect,,
URL_61AB1FFB5912F4EE,PER_3771BB3E9953F3E8,periodicos,https://www.portaldeperiodicos.idp.edu.br/,www.portaldeperiodicos.idp.edu.br,,200,0,https://www.portaldeperiodicos.idp.edu.br/,www.portaldeperiodicos.idp.edu.br,False,True,False,True,3.3.0,True,ok,,
URL_FE7977D40486E23E,PER_50F7B8A148531B7D,periodicos,https://www.portaldeperiodicos.idp.edu.br/,www.portaldeperiodicos.idp.edu.br,,200,0,https://www.portaldeperiodicos.idp.edu.br/,www.portaldeperiodicos.idp.edu.br,False,True,False,True,3.3.0,True,ok,,
URL_7BC33EB37EE5E3AF,PER_90FE588BAA83A76E,periodicos,https://www.portaldeperiodicos.idp.edu.br/,www.portaldeperiodicos.idp.edu.br,,200,0,https://www.portaldeperiodicos.idp.edu.br/,www.portaldeperiodicos.idp.edu.br,False,True,False,True,3.3.0,True,ok,,
